customer_id,customer_name,email,registration_date,customer_type
CUST-00880,Elizabeth Johnson,elizabeth.johnson880@example.com,2023-02-01 00:00:00,REGULAR
CUST-00881,David Moore,david.moore881@gmail.com,2022-01-14 00:00:00,PREMIUM
CUST-00882,Michael Martin,michael.martin882@example.com,2022-08-19 00:00:00,VIP
CUST-00883,Barbara Jackson,barbara.jackson883@store.net,2023-09-10 00:00:00,REGULAR
CUST-00884,Michael Martinez,michael.martinez884@example.com,2022-07-01 00:00:00,VIP
CUST-00885,John Garcia,john.garcia885@yahoo.com,2023-06-11 00:00:00,REGULAR
CUST-00886,Mary Wilson,mary.wilson886@outlook.com,2023-07-24 00:00:00,REGULAR
CUST-00887,Jennifer Jackson,jennifer.jackson887@outlook.com,2022-01-06 00:00:00,REGULAR
CUST-00888,Robert Johnson,robert.johnson888@yahoo.com,2022-11-27 00:00:00,REGULAR
CUST-00889,Karen Martinez,karen.martinez889@example.com,2023-08-10 00:00:00,REGULAR
CUST-00890,John Hernandez,john.hernandez890@store.net,2022-08-14 00:00:00,VIP
CUST-00891,Thomas Williams,thomas.williams891@store.net,2022-06-13 00:00:00,REGULAR
CUST-00892,Sarah Gonzalez,sarah.gonzalez892@gmail.com,2022-12-24 00:00:00,REGULAR
CUST-00893,Michael Hernandez,michael.hernandez893@outlook.com,2023-01-05 00:00:00,REGULAR
CUST-00894,Karen Taylor,karen.taylor894@example.com,2023-07-29 00:00:00,PREMIUM
CUST-00895,James Brown,james.brown895@outlook.com,2023-04-02 00:00:00,REGULAR
CUST-00896,Karen Martin,karen.martin896@yahoo.com,2022-02-10 00:00:00,REGULAR
CUST-00897,David Gonzalez,david.gonzalez897@gmail.com,2023-01-31 00:00:00,REGULAR
CUST-00898,Elizabeth Smith,elizabeth.smith898@store.net,2023-01-19 00:00:00,REGULAR
CUST-00899,Thomas Anderson,thomas.anderson899@example.com,2022-02-14 00:00:00,REGULAR
CUST-00900,Michael Hernandez,michael.hernandez900@store.net,2022-03-26 00:00:00,VIP
CUST-00901,Jennifer Moore,jennifer.moore901@store.net,2022-01-08 00:00:00,REGULAR
CUST-00902,Michael Miller,michael.miller902@example.com,2022-04-17 00:00:00,REGULAR
CUST-00903,Susan Williams,susan.williams903@yahoo.com,2022-01-25 00:00:00,REGULAR
CUST-00904,David Johnson,david.johnson904@gmail.com,2022-03-17 00:00:00,REGULAR
CUST-00905,William Moore,william.moore905@gmail.com,2023-08-12 00:00:00,PREMIUM
CUST-00906,William Wilson,william.wilson906@example.com,2023-04-07 00:00:00,REGULAR
CUST-00907,Susan Hernandez,susan.hernandez907@gmail.com,2023-02-03 00:00:00,REGULAR
CUST-00908,Sarah Smith,sarah.smith908@store.net,2022-03-06 00:00:00,PREMIUM
CUST-00909,Charles Johnson,charles.johnson909@gmail.com,2023-01-02 00:00:00,VIP
CUST-00910,Patricia Martinez,patricia.martinez910@outlook.com,2023-09-14 00:00:00,REGULAR
CUST-00911,Joseph Gonzalez,joseph.gonzalez911@example.com,2023-11-08 00:00:00,REGULAR
CUST-00912,Jennifer Moore,jennifer.moore912@yahoo.com,2022-05-20 00:00:00,PREMIUM
CUST-00913,Sarah Martinez,sarah.martinez913@yahoo.com,2022-11-02 00:00:00,REGULAR
CUST-00914,Barbara Smith,barbara.smith@domain_without_extension,2022-05-07 00:00:00,REGULAR
CUST-00915,Charles Martin,charles.martin915@example.com,2023-07-05 00:00:00,REGULAR
CUST-00916,John Martinez,john.martinez916@yahoo.com,2022-12-19 00:00:00,REGULAR
CUST-00917,Thomas Jones,thomas.jones917@yahoo.com,2022-07-08 00:00:00,REGULAR
CUST-00918,William Miller,william.miller918@gmail.com,2022-07-05 00:00:00,REGULAR
CUST-00919,Charles Johnson,charles.johnson919@store.net,2023-04-18 00:00:00,REGULAR
CUST-00920,John Martinez,john.martinez920@gmail.com,2022-09-14 00:00:00,REGULAR
CUST-00921,Charles Thomas,charles.thomas921@outlook.com,2023-01-01 00:00:00,REGULAR
CUST-00922,Linda Brown,linda.brown922@outlook.com,2023-09-27 00:00:00,REGULAR
CUST-00923,Michael Hernandez,michael.hernandez923@example.com,2023-04-07 00:00:00,REGULAR
CUST-00924,Elizabeth Jackson,elizabeth.jackson924@yahoo.com,2023-08-03 00:00:00,REGULAR
CUST-00925,David Wilson,david.wilson925@yahoo.com,2022-01-05 00:00:00,REGULAR
CUST-00926,Linda Wilson,linda.wilson926@outlook.com,2023-01-04 00:00:00,REGULAR
CUST-00927,David Thomas,david.thomas927@example.com,2023-04-02 00:00:00,REGULAR
CUST-00928,Elizabeth Thomas,elizabeth.thomas928@store.net,2022-04-22 00:00:00,REGULAR
CUST-00929,Karen Williams,karen.williams929@outlook.com,2022-05-24 00:00:00,PREMIUM
CUST-00930,Michael Rodriguez,michael.rodriguez930@gmail.com,2022-03-19 00:00:00,PREMIUM
CUST-00931,Thomas Smith,thomas.smith931@store.net,2023-08-16 00:00:00,REGULAR
CUST-00932,Charles Miller,charles.miller932@gmail.com,2023-07-19 00:00:00,REGULAR
CUST-00933,Sarah Thomas,sarah.thomas933@yahoo.com,2023-01-10 00:00:00,REGULAR
CUST-00934,Charles Martinez,charles.martinez934@yahoo.com,2023-04-21 00:00:00,REGULAR
CUST-00935,John Gonzalez,john.gonzalez935@outlook.com,2023-05-30 00:00:00,REGULAR
CUST-00936,Linda Martin,linda.martin936@yahoo.com,2023-06-11 00:00:00,REGULAR
CUST-00937,Jennifer Garcia,jennifer.garcia937@store.net,2023-08-03 00:00:00,REGULAR
CUST-00938,Robert Thomas,robert.thomas938@outlook.com,2022-02-11 00:00:00,REGULAR
CUST-00939,Jessica Davis,jessica.davis939@gmail.com,2022-09-28 00:00:00,REGULAR
CUST-00940,Mary Miller,mary.miller940@store.net,2023-01-05 00:00:00,REGULAR
CUST-00941,Joseph Johnson,joseph.johnson941@gmail.com,2023-10-27 00:00:00,REGULAR
CUST-00942,Thomas Rodriguez,thomas.rodriguez942@outlook.com,2023-08-16 00:00:00,REGULAR
CUST-00943,Jennifer Gonzalez,jennifer.gonzalez943@example.com,2023-01-10 00:00:00,REGULAR
CUST-00944,John Taylor,john.taylor944@outlook.com,2023-01-21 00:00:00,VIP
CUST-00945,Linda Taylor,linda.taylor945@example.com,2022-12-28 00:00:00,PREMIUM
CUST-00946,Barbara Thomas,barbara.thomas946@example.com,2023-09-11 00:00:00,REGULAR
CUST-00947,Robert Anderson,robert.anderson947@yahoo.com,2022-08-24 00:00:00,REGULAR
CUST-00948,William Miller,william.miller948@yahoo.com,2022-07-11 00:00:00,REGULAR
CUST-00949,Karen Brown,karen.brown949@yahoo.com,2023-03-01 00:00:00,PREMIUM
CUST-00950,Patricia Thomas,patricia.thomas950@example.com,2023-05-06 00:00:00,REGULAR
CUST-00951,Jennifer Wilson,jennifer.wilson951@gmail.com,2022-09-07 00:00:00,REGULAR
CUST-00952,Charles Jackson,charles.jackson952@yahoo.com,2022-05-18 00:00:00,REGULAR
CUST-00953,Mary Jackson,mary.jackson953@yahoo.com,2022-02-27 00:00:00,REGULAR
CUST-00954,Jennifer Taylor,jennifer.taylor954@example.com,2023-09-06 00:00:00,VIP
CUST-00955,James Martinez,james.martinez955@gmail.com,2022-08-10 00:00:00,REGULAR
CUST-00956,Jessica Thomas,jessica.thomas956@yahoo.com,2022-08-13 00:00:00,PREMIUM
CUST-00957,Karen Jones,karen.jones957@store.net,2022-07-06 00:00:00,REGULAR
CUST-00958,Thomas Rodriguez,thomas.rodriguez958@yahoo.com,2022-12-17 00:00:00,VIP
CUST-00959,Karen Jackson,karen.jackson959@gmail.com,2022-08-24 00:00:00,REGULAR
CUST-00960,Robert Brown,robert.brown960@gmail.com,2022-07-27 00:00:00,REGULAR
CUST-00961,Thomas Wilson,thomas.wilson961@yahoo.com,2023-09-13 00:00:00,REGULAR
CUST-00962,Jessica Martin,jessica.martin962@store.net,2022-02-09 00:00:00,PREMIUM
CUST-00963,Sarah Taylor,sarah.taylor963@gmail.com,2022-04-06 00:00:00,REGULAR
CUST-00964,Robert Martin,robert.martin964@store.net,2022-01-02 00:00:00,PREMIUM
CUST-00965,Susan Taylor,susan.taylor965@example.com,2023-01-15 00:00:00,PREMIUM
CUST-00966,Thomas Wilson,thomas.wilson966@yahoo.com,2023-05-09 00:00:00,PREMIUM
CUST-00967,Richard Lopez,richard.lopez967@store.net,2023-08-13 00:00:00,REGULAR
CUST-00968,Robert Rodriguez,robert.rodriguez968@example.com,2022-08-27 00:00:00,VIP
CUST-00969,John Martinez,john.martinez969@store.net,2023-07-11 00:00:00,REGULAR
CUST-00970,Michael Smith,michael.smith970@gmail.com,2023-08-15 00:00:00,REGULAR
CUST-00971,Thomas Smith,thomas.smith971@example.com,2023-11-02 00:00:00,REGULAR
CUST-00972,David Wilson,david.wilson972@outlook.com,2022-04-20 00:00:00,REGULAR
CUST-00973,Charles Rodriguez,charles.rodriguez973@outlook.com,2023-07-03 00:00:00,REGULAR
CUST-00974,Barbara Martin,barbara.martin974@outlook.com,2023-11-28 00:00:00,REGULAR
CUST-00975,Michael Wilson,michael.wilson975@store.net,2023-07-25 00:00:00,REGULAR
CUST-00976,Barbara Moore,barbara.moore976@store.net,2023-05-11 00:00:00,REGULAR
CUST-00977,Elizabeth Jackson,elizabeth.jackson977@outlook.com,2023-02-12 00:00:00,PREMIUM
CUST-00978,Patricia Davis,patricia.davis978@example.com,2022-06-15 00:00:00,REGULAR
CUST-00979,Thomas Gonzalez,thomas.gonzalez979@outlook.com,2023-07-18 00:00:00,REGULAR
CUST-00980,Mary Garcia,mary.garcia980@example.com,2023-10-14 00:00:00,REGULAR
CUST-00981,John Jones,john.jones981@example.com,2023-09-07 00:00:00,REGULAR
CUST-00982,John Rodriguez,john.rodriguez982@yahoo.com,2023-01-15 00:00:00,REGULAR
CUST-00983,Mary Gonzalez,mary.gonzalez983@example.com,2023-09-21 00:00:00,REGULAR
CUST-00984,Elizabeth Martin,elizabeth.martin984@gmail.com,2022-06-29 00:00:00,REGULAR
CUST-00985,Joseph Smith,joseph.smith985@yahoo.com,2023-11-04 00:00:00,VIP
CUST-00986,Thomas Martinez,thomas.martinez986@yahoo.com,2022-02-04 00:00:00,PREMIUM
CUST-00987,Thomas Taylor,thomas.taylor987@yahoo.com,2023-09-22 00:00:00,REGULAR
CUST-00988,Mary Lopez,mary.lopez988@yahoo.com,2023-11-02 00:00:00,REGULAR
CUST-00989,Jennifer Williams,jennifer.williams989@outlook.com,2023-02-14 00:00:00,REGULAR
CUST-00990,Richard Gonzalez,richard.gonzalez990@store.net,2022-07-25 00:00:00,REGULAR
CUST-00991,John Williams,john.williams991@store.net,2022-10-19 00:00:00,PREMIUM
CUST-00992,Sarah Jackson,sarah.jackson992@outlook.com,2022-12-22 00:00:00,VIP
CUST-00993,William Davis,william.davis993@store.net,2022-07-19 00:00:00,REGULAR
CUST-00994,Richard Jackson,richard.jackson994@gmail.com,2022-09-25 00:00:00,REGULAR
CUST-00995,Thomas Brown,thomas.brown995@store.net,2022-03-16 00:00:00,REGULAR
CUST-00996,David Brown,david.brown996@store.net,2022-09-21 00:00:00,PREMIUM
CUST-00997,Charles Rodriguez,charles.rodriguez997@example.com,2023-01-22 00:00:00,REGULAR
CUST-00998,Linda Hernandez,linda.hernandez998@example.com,2023-11-29 00:00:00,REGULAR
CUST-00999,Charles Smith,charles.smith999@example.com,2022-04-30 00:00:00,REGULAR
CUST-01000,Richard Davis,richard.davis1000@yahoo.com,2022-11-20 00:00:00,REGULAR
